Product Name,Available Colors,Image URL,Care Instructions
Slim-Fit Weste aus Schurwoll-Serge,"Dunkelgrau,Dunkelblau,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50469160_021_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469160_021_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469160_021_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469160_021_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469160_021_100wid=768&qlt=80","Nicht waschen,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Schonende chemische Trockenreinigung P"
Hoodie aus Baumwoll-Terry mit gummiertem Logo-Print,"Schwarz,Dunkelblau","https://images.hugoboss.com/is/image/boss/hbeu50487134_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50487134_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50487134_001_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50487134_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50487134_001_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Poloshirt aus strukturierter Baumwolle mit Kontrast-Logo,"Natur,Weiß,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50519760_271_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50519760_271_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50519760_271_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50519760_271_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50519760_271_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Polopullover mit Reißverschluss am Kragen und Stack-Logo-Badge,"Schwarz,Beige","https://images.hugoboss.com/is/image/boss/hbeu50504386_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504386_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504386_001_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504386_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504386_001_100wid=768&qlt=80","Nur Handwäsche,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Chemische Trockenreinigung P"
Blaue Slim-Fit Jeans aus besonders softem Stretch-Denim,Blau,"https://images.hugoboss.com/is/image/boss/hbeu50508096_425_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508096_425_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508096_425_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508096_425_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508096_425_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508096_425_240wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Nicht chemisch trockenreinigen"
Pullover aus Baumwolle und Kaschmir mit Rundhalsausschnitt und Logo,"Dunkelrot,Flieder,Lila,Hellblau,Dunkelblau,Hellgrün,Grün,Hellbeige,Weiß,Dunkelgrau,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50471343_647_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50471343_647_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50471343_647_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50471343_647_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50471343_647_100wid=768&qlt=80","30 °C Feinwäsche/Wollwäsche,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Chemische Trockenreinigung P"
Dreier-Pack eng anliegende längere Boxershorts aus Stretch-Baumwolle mit Logos,"Weiß / Grau / Schwarz,Schwarz,Schwarz / Grau / Blau,Dunkelblau,Weiß,Grau,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50475282_999_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475282_999_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475282_999_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475282_999_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475282_999_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475282_999_342wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475282_999_343wid=768&qlt=80","40 °C Buntwäsche ,Nicht bleichen,Trocknen geringe Hitze,Bügeln mittlere Hitze,Nicht chemisch trockenreinigen"
Regular-Fit Hemd aus bügelleichter Stretch-Baumwolle mit Pepita-Muster,"Blau,Hellblau","https://images.hugoboss.com/is/image/boss/hbeu50519887_420_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50519887_420_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50519887_420_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50519887_420_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50519887_420_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50519887_420_100wid=768&qlt=80","40 °C Buntwäsche ,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Chemische Trockenreinigung P"
Jogginghose aus Baumwoll-Mix mit verpixelten Details,Grau,"https://images.hugoboss.com/is/image/boss/hbeu50505320_036_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50505320_036_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50505320_036_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50505320_036_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50505320_036_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50505320_036_240wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Poloshirt aus Baumwoll-Mix mit kontrastfarbenen Logos,"Dunkelblau,Hellrot,Flieder,Hellblau,Türkis,Dunkelblau,Hellgrün,Khaki,Weiß,Schwarz,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50469102_405_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469102_405_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469102_405_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469102_405_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469102_405_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Relaxed-Fit T-Shirt aus Baumwolle mit Spray-Artwork,Natur,"https://images.hugoboss.com/is/image/boss/hbeu50508513_121_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508513_121_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508513_121_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508513_121_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508513_121_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Jacke aus merzerisierter Baumwolle mit Reißverschluss und Paspeln,Schwarz,"https://images.hugoboss.com/is/image/boss/hbeu50490955_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50490955_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50490955_001_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50490955_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50490955_001_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
T-Shirt aus Baumwoll-Jersey mit Rundhalsausschnitt und saisonalem Artwork,"Hellbeige,Dunkelblau,Türkis","https://images.hugoboss.com/is/image/boss/hbeu50506358_271_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50506358_271_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50506358_271_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50506358_271_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50506358_271_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Regular-Fit T-Shirt aus Baumwoll-Mix mit Logo-Artwork,"Weiß,Dunkellila,Dunkelblau,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50514527_100_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514527_100_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514527_100_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514527_100_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514527_100_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Regular-Fit T-Shirt aus Stretch-Baumwolle mit Logo-Detail,"Grau,Dunkelblau,Weiß,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50515391_033_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50515391_033_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50515391_033_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50515391_033_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50515391_033_100wid=768&qlt=80","40 °C Buntwäsche ,Nicht bleichen,Trocknen geringe Hitze,Bügeln mittlere Hitze,Nicht chemisch trockenreinigen"
Regular-Fit Hose aus wasserabweisendem Stretch-Gewebe,"Schwarz,Dunkelblau,Hellgrün,Beige,Dunkelgrau","https://images.hugoboss.com/is/image/boss/hbeu50495487_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50495487_001_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50495487_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50495487_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50495487_001_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50495487_001_240wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Chemische Trockenreinigung P"
Slim-Fit Jeans aus Stretch-Denim mit Akzenten im Used-Look,Dunkelgrau,"https://images.hugoboss.com/is/image/boss/hbeu50517504_012_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50517504_012_240wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Nicht chemisch trockenreinigen"
Fein strukturierter Pullover aus Baumwolle mit Rundhalsausschnitt,"Dunkelgrün,Blau,Blau,Grün,Beige,Dunkelrot","https://images.hugoboss.com/is/image/boss/hbeu50506022_306_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50506022_306_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50506022_306_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50506022_306_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50506022_306_100wid=768&qlt=80","30 °C Feinwäsche/Wollwäsche,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Chemische Trockenreinigung P"
Tapered-Fit Chino aus Baumwoll-Gabardine,"Beige,Dunkelblau,Beige,Hellgrau,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50493930_267_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50493930_267_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50493930_267_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50493930_267_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50493930_267_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50493930_267_240wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Gestreiftes Casual-Fit Hemd aus Baumwoll-Twill mit Button-Down-Kragen,Hellblau,"https://images.hugoboss.com/is/image/boss/hbeu50508831_479_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508831_479_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508831_479_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508831_479_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508831_479_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508831_479_100wid=768&qlt=80","40 °C Buntwäsche ,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Chemische Trockenreinigung P"
T-Shirt aus Baumwoll-Jersey mit Artwork im Flaggen-Stil,"Schwarz,Türkis,Weiß,Dunkelgrau","https://images.hugoboss.com/is/image/boss/hbeu50513005_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513005_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513005_001_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513005_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513005_001_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Tapered-Fit Jeans aus grauem Denim mit mittlerer Bundhöhe,Grau,"https://images.hugoboss.com/is/image/boss/hbeu50511319_030_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511319_030_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511319_030_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511319_030_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511319_030_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511319_030_240wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Nicht chemisch trockenreinigen"
Regular-Fit T-Shirt aus Baumwoll-Jersey mit Artwork der Saison,"Schwarz,Weiß,Weiß,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50516012_002_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50516012_002_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50516012_002_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50516012_002_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50516012_002_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Regular-Fit T-Shirt aus Baumwolle und Seide mit verschiedenen Strukturen,"Natur,Dunkelblau,Hellgrün","https://images.hugoboss.com/is/image/boss/hbeu50514002_271_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514002_271_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514002_271_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514002_271_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514002_271_100wid=768&qlt=80","Nur Handwäsche,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Chemische Trockenreinigung P"
Leichte Weste mit Daunenfüllung und wasserabweisendem Finish,"Hellgrün,Dunkelblau,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50508569_388_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508569_388_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508569_388_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508569_388_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508569_388_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508569_388_100wid=768&qlt=80","Nicht waschen,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen,Sehr milde Nassreinigung"
Poloshirt aus Baumwoll-Piqué mit Logo-Print,"Weiß,Hellgelb,Hellrosa,Dunkelrot,Flieder,Lila,Dunkellila,Blau,Dunkelblau,Dunkelblau,Hellbraun,Hellgrau,Hellgrau,Dunkelgrau,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50507813_100_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507813_100_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507813_100_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507813_100_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507813_100_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Slim-Fit Poloshirt aus gewaschenem elastischem Baumwoll-Piqué,"Dunkelblau,Flieder,Hellblau,Hellgrün,Natur,Weiß,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50507699_404_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507699_404_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507699_404_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507699_404_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507699_404_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
T-Shirt aus Baumwoll-Jersey mit Hunde-Artwork,"Weiß,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50504916_100_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504916_100_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504916_100_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504916_100_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504916_100_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Extra Slim-Fit Hemd aus elastischem Baumwoll-Canvas,"Weiß,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50475687_199_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475687_199_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475687_199_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475687_199_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475687_199_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475687_199_100wid=768&qlt=80","30 °C Buntwäsche,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Strickpullover in Knitter-Optik mit V-Ausschnitt und metallisierten Fasern,Hellbeige,"https://images.hugoboss.com/is/image/boss/hbeu50508199_296_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508199_296_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508199_296_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508199_296_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508199_296_100wid=768&qlt=80","Nur Handwäsche,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Chemische Trockenreinigung F"
Pullover aus Dry-Flex-Gewebe mit Rundhalsausschnitt und Logo,"Schwarz,Hellgrau","https://images.hugoboss.com/is/image/boss/hbeu50498559_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50498559_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50498559_001_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50498559_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50498559_001_100wid=768&qlt=80","30 °C Feinwäsche/Wollwäsche,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Schwarze Regular-Fit Jeans aus besonders softem italienischem Denim,Dunkelgrau,"https://images.hugoboss.com/is/image/boss/hbeu50520841_017_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50520841_017_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50520841_017_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50520841_017_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50520841_017_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50520841_017_240wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Nicht chemisch trockenreinigen"
Regular-Fit T-Shirt aus Baumwoll-Mix mit Logo-Artwork,"Dunkelblau,Dunkellila,Weiß,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50514527_402_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514527_402_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514527_402_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514527_402_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514527_402_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Poloshirt aus Oxford-Baumwoll-Piqué mit Logo-Detail,"Hellblau,Hellgrün","https://images.hugoboss.com/is/image/boss/hbeu50521116_490_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521116_490_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521116_490_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521116_490_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521116_490_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Dreier-Pack Slips aus Stretch-Baumwolle mit Logos am Bund,"Schwarz,Schwarz / Rot / Weiß","https://images.hugoboss.com/is/image/boss/hbeu50492378_002_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50492378_002_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50492378_002_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50492378_002_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50492378_002_341wid=768&qlt=80","40 °C Buntwäsche ,Nicht bleichen,Trocknen geringe Hitze,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
BOSS x MATTEO BERRETTINI schnell trocknende Regular-Fit Shorts mit Logo-Print,"Weiß,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50511411_100_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511411_100_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511411_100_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511411_100_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511411_100_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511411_100_240wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Oversized Shorts mit silberfarbenen Details,Weiß,"https://images.hugoboss.com/is/image/boss/hbeu50512164_100_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512164_100_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512164_100_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512164_100_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512164_100_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512164_100_240wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Regular-Fit Hemd aus gestrickter knitterfreier Baumwolle,Weiß,"https://images.hugoboss.com/is/image/boss/hbeu50523296_100_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50523296_100_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50523296_100_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50523296_100_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50523296_100_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50523296_100_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Chemische Trockenreinigung P"
Jogginghose aus Baumwoll-French-Terry mit Logo-Detail,Dunkelblau,"https://images.hugoboss.com/is/image/boss/hbeu50521769_403_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521769_403_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521769_403_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521769_403_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521769_403_100wid=768&qlt=80","40 °C Buntwäsche ,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Nicht chemisch trockenreinigen"
Gestreifte Badeshorts aus schnell trocknendem Gewebe mit Innenfutter,"Schwarz / Weiß / Blau,Schwarz  /  Weiß  /  Beige","https://images.hugoboss.com/is/image/boss/hbeu50508935_479_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508935_479_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508935_479_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508935_479_100wid=768&qlt=80","30 °C Buntwäsche,Nicht bleichen,Nicht im Wäschetrockner trocknen,Nicht bügeln,Nicht chemisch trockenreinigen"
BOSS x Matteo Berrettini Poloshirt mit Waffelstruktur,"Schwarz,Flieder,Hellbeige",https://images.hugoboss.com/is/image/boss/hbeu50519853_001_100wid=768&qlt=80,"30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
